UniqID,Lat,Lon,SiteName,LabCode,Age,Error,Material,Reference,LEVEL2,L2Desc,calcurve
200684,-28.2933,-49.9369,SC-RA-01,CAMS-51673,1280,40,Human bone,De Masi 2001,21.4,Atlantic Forests,tropics
200685,-28.2933,-49.9369,SC-RA-05,CAMS-51674,1370,40,Human bone,De Masi 2001,21.4,Atlantic Forests,tropics
200686,-27.07,-49.57,Gruta do Ribeirao Herta,CAMS-53114,1390,50,Human bone,De Masi 2001,21.4,Atlantic Forests,tropics
200693,-28.5447,-48.7964,Galheta 3,CENA-104,4530,70,Shell,DeBlasis et al 2007,21.4,Atlantic Forests,marine20
200695,-22.6047,-42.9569,Arapuan,CENA/USP,2800,60,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200696,-22.6047,-42.9569,Arapuan,CENA/USP,3340,70,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200697,-22.6047,-42.9569,Arapuan,CENA/USP,3460,70,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200698,-22.6069,-42.9678,Imenezes,CENA/USP,2600,60,shell,Gaspar 1991,21.4,Atlantic Forests,marine20
200699,-22.631,-42.9435,Rio das Pedrinhas,CENA/USP,3170,70,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200700,-22.6414,-42.9757,Sernambetiba,CENA/USP,2160,60,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200701,-22.6414,-42.9757,Sernambetiba,CENA/USP,2290,60,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200702,-22.6414,-42.9757,Sernambetiba,CENA/USP,2510,60,shell,Mendonca & Godoy 2004,21.4,Atlantic Forests,marine20
200703,-25.06,-47.9257,Pereirinha IV,CENA-477,3660,70,Shell,Demartini 2004,21.4,Atlantic Forests,marine20
200704,-25.06,-47.9257,Pereirinha IV,CENA-478,3700,70,Shell,Demartini 2004,21.4,Atlantic Forests,marine20
200705,-25.06,-47.9257,Pereirinha IV,CENA-479,3770,70,Shell,Garcia 1979,21.4,Atlantic Forests,marine20
200709,-25.4234,-48.6732,Ilha das Rosas,Gif-1045,2480,110,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200711,-25.4234,-48.6732,Ilha das Rosas,Gif-1047,3150,110,Shell,Laming-Emperaire 1968,21.4,Atlantic Forests,marine20
200712,-26.2997,-48.5684,Forte Marechal Luz (Ilhe da Sao Francisco do Sul/SC),Gif-11038,2320,55,Charcoal,Tenorio 1998,21.4,Atlantic Forests,tropics
200713,-22.8689,-41.9954,Salinas Peroano,Gif-11042,4490,40,charcoal,Franco & Gaspar 1992,21.4,Atlantic Forests,tropics
200714,-22.964,-42.0311,Ponta da Cabeca,Gif-11044,2080,40,charcoal,Scheel-Ybert 1998,21.4,Atlantic Forests,tropics
200716,-22.3844,-52.8688,MS-IV-08,GIF-11218,4230,75,,Kashimoto and Martins 2008,21.4,Atlantic Forests,tropics
200717,-23.9525,-46.1847,Mar Casado,Gif-1194,4400,130,Wood,Martin et al 1984,21.4,Atlantic Forests,tropics
200718,-7.79157,-35.5579,PE-16,GIF-1255,2266,110,unknown,Etchevarne 2000,21.4,Atlantic Forests,tropics
200719,-7.7416,-35.552,Cha do Caboclo,GIF-1627,1936,100,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200720,-7.7416,-35.552,Cha do Caboclo,GIF-1628,257,90,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200721,-27.1833,-53.75,"Itapiranga, Santa Catarina",Gif-2542,8640,180,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200725,-23.55,-49.65,"Piraju, Sao Paulo",Gif-2546,3600,120,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200726,-27.1833,-53.75,"Itapiranga, Santa Catarina",Gif-2547,7560,160,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200727,-27.1833,-53.75,"Itapiranga, Santa Catarina",Gif-2548,7600,160,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200728,-23.166667,-49.35,Almeida,Gif-2730,930,90,charcoal,Delibrias et al. 1986,21.4,Atlantic Forests,tropics
200729,-23.166667,-49.35,Almeida,Gif-2731,1700,100,charcoal,Delibrias et al. 1986,21.4,Atlantic Forests,tropics
200735,-20,-44,"Fazenda, Minas Gerais, Lagoa Santa",Gif-2738,4670,130,charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200754,-25.1453,-48.0325,Branco,Gif-3439,4400,110,Soil,Garcia 1979,21.4,Atlantic Forests,tropics
200764,-25.6747,-48.5082,Guaraguacu,GIF-79,4128,134,Charcoal,Laming-Emperaire 1968,21.4,Atlantic Forests,tropics
200765,-22.779,-41.9044,Geriba II,GIF-8453,5150,110,unknown,Garcia 1979,21.4,Atlantic Forests,tropics
200766,-22.8689,-41.9954,Salinas Peroano,Gif-8454,4340,70,charcoal,Franco & Gaspar 1992,21.4,Atlantic Forests,tropics
200769,-26.2839,-48.7927,Espinheiros II,Gif-9416,2970,60,Charcoal,Afonso and DeBlasis 1994,21.4,Atlantic Forests,tropics
200770,-26.2997,-48.5684,Forte Marechal Luz (Ilhe da Sao Francisco do Sul/SC),GifA-98348,5270,80,Charcoal,Tenorio 1998,21.4,Atlantic Forests,tropics
200773,-23.2867,-49.5139,"Brito, Sarutaia",GSY-6250,7020,70,,Vialou 1984,21.4,Atlantic Forests,tropics
200774,-23.2867,-49.5139,"Brito, Sarutaia",GSY-6251,4260,60,,Vialou 1984,21.4,Atlantic Forests,tropics
200775,-23.2867,-49.5139,"Brito, Sarutaia",GSY-6253,5080,60,,Vialou 1984,21.4,Atlantic Forests,tropics
200776,-23.2867,-49.5139,"Brito, Sarutaia",GSY-6254,3920,60,,Vialou 1984,21.4,Atlantic Forests,tropics
200778,-22.9169,-42.5506,Sambaqui de Saquarema,GX-20512,2250,60,soil,Kneip 1997,21.4,Atlantic Forests,tropics
200779,-22.9169,-42.5506,Sambaqui de Saquarema,GX-20513,3280,60,soil,Kneip 1997,21.4,Atlantic Forests,tropics
200781,-22.9742,-42.4851,Sambaqui do Moa,GX-31826,3810,50,bone,Marinho et al 2006,21.4,Atlantic Forests,tropics
200782,-22.779,-41.9044,Geriba II,GYF-8453,5150,110,unknown,Tenorio 1998,21.4,Atlantic Forests,tropics
200783,-25.4704,-48.4803,Piacaguera,I-4481,4930,100,Wood,Garcia 1979,21.4,Atlantic Forests,tropics
200784,-24.9047,-48.1207,Batatal I,I-9186,4920,100,Wood,Garcia 1979,21.4,Atlantic Forests,tropics
200785,-26.9327,-48.6372,Praia das Laranjeiras (Balneario Camburiu/SC),I-10.893,3815,145,,Schmitz & Bitencourt 1996,21.4,Atlantic Forests,tropics
200786,-24.9167,-47.8667,Guacici,I-10744,4310,105,Shell,Uchoa 1981-82,21.4,Atlantic Forests,marine20
200787,-24.8833,-47.8833,Itapua III,I-10746,4685,105,Shell,Garcia 1979,21.4,Atlantic Forests,marine20
200788,-25.1686,-47.9914,Cachoeira Mirim,I-9596,4715,95,Soil,Garcia 1979,21.4,Atlantic Forests,tropics
200789,-25.0628,-47.9242,Pereirinha III,I-9878,3170,95,,Garcia 1979,21.4,Atlantic Forests,tropics
200791,-28.4387,-48.7719,Caieira,Isotopes-2628,3230,155,Charcoal,Hurt 1974,21.4,Atlantic Forests,tropics
200792,-28.5399,-48.8108,Carnica 1,Isotopes-2620,3350,110,Shell,De Blasis et al. 2007,21.4,Atlantic Forests,marine20
200793,-28.4387,-48.7719,Caieira,Isotopes-2624,710,95,Charcoal,De Blasis et al. 2014,21.4,Atlantic Forests,tropics
200794,-24.5629,-47.7403,Moraes,KIA-15561,5895,45,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200795,-24.5629,-47.7403,Moraes,KIA-15562,4985,35,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200797,-24.5629,-47.7403,Moraes,KIA-20843,5420,30,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200798,-24.5629,-47.7403,Moraes,KIA-20844,4511,32,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200799,-25.1321,-48.8804,Estreito,KIA-20845,3655,26,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200800,-25.1321,-48.8804,Estreito,KIA-20846,4124,27,Bone,Figuti et al 2013,21.4,Atlantic Forests,tropics
200802,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-12043,3662,64,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200803,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-12045,3692,68,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200804,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-12046,3710,68,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200805,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-12047,3588,65,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200806,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-12048,3662,66,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200807,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13028,3391,26,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200808,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13029,3747,62,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200809,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13030,3567,50,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200810,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13031,3567,27,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200811,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13032,3507,22,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200812,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13033,3743,26,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200813,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13035,3852,31,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200814,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13036,3510,36,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200815,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13037,3473,25,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200816,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13038,3729,35,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200817,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13039,3800,49,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200818,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13040,3533,29,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200819,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13041,3654,32,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200820,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13042,3968,31,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200821,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13043,3979,35,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200822,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13044,4127,24,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200823,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13045,3172,33,charcoal,Macario et al 2014,21.4,Atlantic Forests,tropics
200824,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13046,3420,61,charcoal,Macario et al 2014,21.4,Atlantic Forests,tropics
200825,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13047,4043,26,shell,Macario et al 2014,21.4,Atlantic Forests,marine20
200826,-22.5278,-41.9394,Sambaui de Tarioba,LACUFF-13048,3561,53,charcoal,Macario et al 2014,21.4,Atlantic Forests,tropics
200829,-28.5399,-48.8108,Carnica 1,Lamont-1164,3400,150,Shell,De Blasis et al. 2007,21.4,Atlantic Forests,marine20
200830,-28.5399,-48.8108,Carnica 1,Lamont-1164B,3300,150,Shell,De Blasis et al. 2007,21.4,Atlantic Forests,marine20
200836,-23.4812,-48.267,Camargo,LRA?,1030,85,,Pallestrini & Chiara 1978,21.4,Atlantic Forests,tropics
200837,-26.2997,-48.5684,Forte Marechal Luz (Ilhe da Sao Francisco do Sul/SC),Ly-8466,3815,50,Charcoal,Tenorio 1998,21.4,Atlantic Forests,tropics
200838,-26.2997,-48.5684,Forte Marechal Luz (Ilhe da Sao Francisco do Sul/SC),Ly-8467,4910,55,Charcoal,Tenorio 1998,21.4,Atlantic Forests,tropics
200845,-7.80323,-35.582964,Pedra do Caboclo 1,MC-1003,8400,200,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200846,-7.8009,-35.5759,Angico N,MC-1007,4650,150,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200848,-7.72,-35.5163,Caverna do Nunes,MC-1012,195,75,N/A,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200849,-7.7416,-35.552,Cha do Caboclo,MC-1013,4460,100,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200850,-7.7416,-35.552,Cha do Caboclo,MC-1023,3450,160,unknown,Etchevarne 2000,21.4,Atlantic Forests,tropics
200853,-7.7416,-35.552,Cha do Caboclo,MC-1027,7125,140,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200854,-7.7416,-35.552,Cha do Caboclo,MC-1028,5935,135,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200855,-7.7416,-35.552,Cha do Caboclo,MC-1029,2800,95,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200862,-7.80323,-35.582964,Pedra do Caboclo 3,MC-1036,4515,115,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200863,-7.80323,-35.582964,Pedra do Caboclo 3,MC-1037,6085,120,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200864,-7.80323,-35.582964,Pedra do Caboclo 3,MC-1038,6225,125,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200865,-7.80323,-35.582964,Pedra do Caboclo 3,MC-1039,2620,90,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200866,-7.80323,-35.582964,Pedra do Caboclo 2,MC-1040,2900,95,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200868,-7.7416,-35.552,Cha do Caboclo,MC-1042,8100,135,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200869,-7.7416,-35.552,Cha do Caboclo,MC-1043,5540,100,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200870,-7.7416,-35.552,Cha do Caboclo,MC-1044,4590,100,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200871,-7.7416,-35.552,Cha do Caboclo,MC-1045,6900,135,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200872,-7.7416,-35.553,Camara,MC-1047,195,75,N/A,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200873,-7.80323,-35.582964,Pedra do Caboclo 2,MC-1051,3450,100,charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200876,-7.7416,-35.552,Cha do Caboclo,MC-1053,370,95,N/A,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200877,-7.7416,-35.552,Cha do Caboclo,MC-1054,270,85,N/A,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200878,-7.7416,-35.552,Cha do Caboclo,MC-1055,7820,150,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200879,-7.7416,-35.552,Cha do Caboclo,MC-1056,9520,160,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200880,-7.7416,-35.552,Cha do Caboclo,MC-1057,190,90,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200881,-7.7416,-35.552,Cha do Caboclo,MC-1058,295,85,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200882,-7.7416,-35.552,Cha do Caboclo,MC-1059,6330,125,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200883,-7.7416,-35.552,Cha do Caboclo,MC-1060,7300,140,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200884,-7.7416,-35.552,Cha do Caboclo,MC-1061,6600,150,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200885,-7.79305,-35.5897,Derbi,MC-1074,1510,150,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200886,-7.79305,-35.5897,Derbi,MC-1075,730,115,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200887,-7.79305,-35.5897,Derbi,MC-1076,620,100,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200888,-7.79305,-35.5897,Derbi,MC-1079,1050,120,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200889,-7.79305,-35.5897,Derbi,MC-1080,1100,120,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200890,-7.7416,-35.552,Cha do Caboclo,MC-1081,5600,130,unknown,Etchevarne 2000,21.4,Atlantic Forests,tropics
200893,-7.7416,-35.552,Cha do Caboclo,MC-1084,3650,115,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200894,-7.7416,-35.552,Cha do Caboclo,MC-1086,1995,85,Charcoal,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200895,-7.7416,-35.552,Cha do Caboclo,MC-1087,6820,190,unknown,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200896,-7.7416,-35.552,Cha do Caboclo,MC-1088,295,75,N/A,Rapaire and Hugues 1977,21.4,Atlantic Forests,tropics
200897,-7.8009,-35.5759,Angico 3,MC-7,4758,90,unknown,Etchevarne 2000,21.4,Atlantic Forests,tropics
200898,-7.7416,-35.552,Cha do Caboclo,MC-7,463,50,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200899,-7.7416,-35.552,Cha do Caboclo,MC-7,494,80,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200900,-7.7416,-35.552,Cha do Caboclo,MC-7,556,50,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200901,-7.7416,-35.552,Cha do Caboclo,MC-7,1040,60,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200902,-7.7416,-35.552,Cha do Caboclo,MC-7,1148,60,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200903,-7.7416,-35.552,Cha do Caboclo,MC-7,1256,80,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200904,-7.7416,-35.552,Cha do Caboclo,MC-7,1324,95,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200905,-7.7416,-35.552,Cha do Caboclo,MC-7,1560,90,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200906,-7.7416,-35.552,Cha do Caboclo,MC-7,2086,25,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200907,-7.7416,-35.552,Cha do Caboclo,MC-7,2884,150,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200908,-7.7416,-35.552,Cha do Caboclo,MC-7,4954,100,N/A,Martin 1999,21.4,Atlantic Forests,tropics
200909,-7.8009,-35.5759,Angico 3,MC-8,4769,90,unknown,Etchevarne 2000,21.4,Atlantic Forests,tropics
200992,-22.7035,-42.1164,IBV-1,Orstom-1069,3210,50,charcoal,Gaspar 1998,21.4,Atlantic Forests,tropics
200993,-22.7035,-42.1164,IBV-1,Orstom-1073,3410,60,charcoal,Gaspar 1998,21.4,Atlantic Forests,tropics
200994,-22.7035,-42.1164,IBV-1,Orstom-1077,3480,100,charcoal,Gaspar 1998,21.4,Atlantic Forests,tropics
200995,-22.7035,-42.1164,IBV-1,Orstom-116,3110,60,charcoal,Gaspar 1998,21.4,Atlantic Forests,tropics
201006,-22.9169,-42.5506,Sambaqui de Saquarema,P-536,4069,66,soil,Hurt 1964,21.4,Atlantic Forests,tropics
201007,-22.9169,-42.5506,Sambaqui de Saquarema,P538,3965,66,soil,Hurt 1964,21.4,Atlantic Forests,tropics
201008,-22.9169,-42.5506,Sambaqui de Saquarema,P-586,3858,60,soil,Hurt 1964,21.4,Atlantic Forests,tropics
201009,-22.9169,-42.5506,Sambaqui de Saquarema,P-587,4320,62,soil,Hurt 1964,21.4,Atlantic Forests,tropics
201010,-22.9169,-42.5506,Sambaqui de Saquarema,P-588,4256,62,soil,Hurt 1964,21.4,Atlantic Forests,tropics
201011,-22.9169,-42.5506,Sambaqui de Saquarema,P-914,4218,63,shell,Stuckenrath & Lawn 1969,21.4,Atlantic Forests,marine20
201014,-22.93,-44.3467,Sambaqui do Algodao,PLID-T00-0677,7860,80,charcoal,Lima et al 2004,21.4,Atlantic Forests,tropics
201015,-22.7853,-42.3636,Morro Grande,Plid-0688B,2600,160,charcoal,Marcario et al 2009,21.4,Atlantic Forests,tropics
201016,-22.9588,-43.0477,Camboinhas (Itaipu/RJ),SCP/USP-208,2562,139,unknown,Kneip et al 1981,21.4,Atlantic Forests,tropics
201017,-22.9588,-43.0477,Camboinhas (Itaipu/RJ),SCP/USP-210,2328,135,unknown,Kneip et al 1981,21.4,Atlantic Forests,tropics
201018,-22.9588,-43.0477,Camboinhas (Itaipu/RJ),SCP/USP-212,4475,160,unknown,Kneip et al 1981,21.4,Atlantic Forests,tropics
201020,-29.4167,-53.25,Abrigo do Canhembora 7,SI-1000,1165,35,Charcoal,Brochado and Schmitz 1973,21.4,Atlantic Forests,tropics
201021,-29.4167,-53.25,Abrigo do Canhembora 7,SI-1001,2945,85,Charcoal,Stuckenrath & Mielke 1973,21.4,Atlantic Forests,tropics
201028,-23.094,-53.5411,Rio Ivai (PR-QN-1),SI-1014,5380,110,Charcoal,Stuckenrath & Mielke 1973,21.4,Atlantic Forests,tropics
201030,-23.5,-52.5,MT-IV-01,SI-1016,260,70,Charcoal,Stuckenrath and Mielke 1973,21.4,Atlantic Forests,tropics
201032,-23.5,-52.5,MT-IV-01,SI-1018,180,60,Charcoal,Stuckenrath and Mielke 1973,21.4,Atlantic Forests,tropics
201033,-23.667,-53.33,MT-IV-02,SI-1019,110,60,Charcoal,Stuckenrath and Mielke 1973,21.4,Atlantic Forests,tropics
201035,-25.5,-49.5,Sambaqui do Rio Sao Joao,SI-1022,4960,110,Charcoal,Stuckenrath & Mielke 1973,21.4,Atlantic Forests,tropics
201054,-22.9258,-49.9655,PR-JA-05,SI-139,310,50,,Noelli 1999,21.4,Atlantic Forests,tropics
201057,-26.1092,-50.9818,PR-UV-02,SI-142,730,50,,Schmitz 1978,21.4,Atlantic Forests,tropics
201058,-25.6721,-49.1249,"Ceu Azul, Sao Jose Pinhais",SI-1575,3705,130,,Schmitz 1978,21.4,Atlantic Forests,tropics
201059,-25.6721,-49.1249,"Ceu Azul, Sao Jose Pinhais",SI-1576,1000,65,,Parellada 2005,21.4,Atlantic Forests,tropics
201060,-25.6721,-49.1249,"Ceu Azul, Sao Jose Pinhais",SI-1577,2670,80,,Smithsonian,21.4,Atlantic Forests,tropics
201061,-25.6721,-49.1249,"Ceu Azul, Sao Jose Pinhais",SI-1578,755,60,,Schmitz 1978,21.4,Atlantic Forests,tropics
201074,-27.5922,-48.4592,Ponta das Almas,SI-223,3690,100,Shell,Hurt 1974,21.4,Atlantic Forests,marine20
201077,-29.6167,-50.2875,Rio Grande do Sul,SI-234,5950,190,Charcoal,Miller 1969,21.4,Atlantic Forests,tropics
201084,-27.6662,-48.5678,Base Area,SI-243,800,70,Charcoal,Rohr 1960,21.4,Atlantic Forests,tropics
201086,-27.67,-48.57,Tapera (SC00335),SI-245,1140,180,Charcoal,Da Silva et al. 1990,21.4,Atlantic Forests,tropics
201087,-27.67,-48.57,Tapera (SC00335),SI-246,1030,180,Charcoal,Schmitz 1988,21.4,Atlantic Forests,tropics
201092,-22.8282,-42.0801,Coronodo (Sao Pedro de Aldeia/RJ),SI-2778,4205,111,unknown,Dias Jr 1992,21.4,Atlantic Forests,tropics
201093,-22.8282,-42.0801,Coronodo (Sao Pedro de Aldeia/RJ),SI-2780,3215,90,unknown,Tenorio 1998,21.4,Atlantic Forests,tropics
201094,-22.8282,-42.0801,Coronodo (Sao Pedro de Aldeia/RJ),SI-2781,4265,75,unknown,Dias Jr 1992,21.4,Atlantic Forests,tropics
201095,-22.8282,-42.0801,Coronodo (Sao Pedro de Aldeia/RJ),SI-2782,3720,90,unknown,Dias Jr 1992,21.4,Atlantic Forests,tropics
201096,-22.8282,-42.0801,Coronodo (Sao Pedro de Aldeia/RJ),SI-35222,3010,80,unknown,Dias Jr 1992,21.4,Atlantic Forests,tropics
201098,-22.8829,-42.0001,Malhada,SI-3861,4020,80,unknown,Tenorio 1998,21.4,Atlantic Forests,tropics
201106,-29.7303,-52.5436,RS-RP-81,SI-4166,380,80,,Ribeiro 1983,21.4,Atlantic Forests,tropics
201112,-22.7333,-42.025,RJ-17,SI-436,1060,90,Charcoal,Mielke and Long 1969,21.4,Atlantic Forests,tropics
201115,-27.1716,-53.7519,SC-U-53,SI-440,7260,100,,Simoes 1972,21.4,Atlantic Forests,tropics
201116,-27.743,-49.1886,SC-U-13,SI-441,3000,120,,Brochado et al 1969,21.4,Atlantic Forests,tropics
201117,-22.8829,-42.0001,Malhada,SI-4485,3725,75,unknown,Dias Jr 1992,21.4,Atlantic Forests,tropics
201118,-29.6854,-52.463,RS-RP-86,SI-4795,2920,120,,Ribeiro 1991,21.4,Atlantic Forests,tropics
201119,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-4991,2035,70,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
201120,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-4992,6265,80,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
201121,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-4994,6910,75,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
201122,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-4995,2850,60,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
201148,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-5044,4035,150,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
201149,-24.0873,-54.2784,PR-FO-49,SI-5045,4065,75,,Chmyz 1983,21.4,Atlantic Forests,tropics
201152,-27.05,-49.6333,SC-VI-10,SI-536,290,80,Charcoal,Piazza 1974,21.4,Atlantic Forests,tropics
201159,-27.8591,-50.1185,SC-CL-10,SI-597,320,90,Charcoal,Schmitz 1988,21.4,Atlantic Forests,tropics
201162,-25.5869,-54.4105,Foz do Iguacu (PR-FI-43),SI-5993,6505,105,Charcoal,Chmyz 1983,21.4,Atlantic Forests,tropics
